model,sequence,org_func,num_valid,num_invalid,num_shots,num_mc,invalid_fn_type,response_type,answer,logprob,correct,correct_and_pred,incorrect_and_pred,correct_and_not_pred,incorrect_and_not_pred,class_label
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,6,5,exclude_class,explanation,2,-0.00019762148,correct,1,0,0,0,correct_and_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,6,5,exclude_class,explanation,3,-12.026416,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,6,5,exclude_class,explanation,4,-11.3748665,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,6,5,exclude_class,explanation,5,-8.983904,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) + 1', 'offset': 0, 'metadata': ('arithmetic', 0, 1)}",2,3,6,5,exclude_class,explanation,2,-0.00019762148,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,completion,4,-6.643983,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,completion,4,-6.7545156,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,completion,944,-15.317466,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,completion,5,-18.848145,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,completion,3786745,-14.5204038,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,completion,4,-6.643983,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,explanation,1,-5.8702755,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,explanation,2,-0.0033130287,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,explanation,3,-7.690597,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,explanation,4,-10.814397,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,explanation,5,-11.967027,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) * 1', 'offset': 0, 'metadata': ('geometric', 0, 1)}",2,3,6,5,exclude_class,explanation,2,-0.0033130287,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,completion,4,-6.549838,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,completion,0,-20.478722,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,completion,48,-23.47879,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,completion,480927336,-10.93426105,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,completion,8,-19.11235,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,completion,4,-6.549838,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,explanation,1,-8.719833,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,explanation,2,-9.747692,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,explanation,3,-7.3241177,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,explanation,4,-0.12196937,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,explanation,5,-2.0127091,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (x * 1) % (3+1)', 'offset': 0, 'metadata': ('modular', 0, 3)}",2,3,6,5,exclude_class,explanation,4,-0.12196937,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,completion,4,-6.7565656,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,completion,0,-22.596172,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,completion,738,-15.862975,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,completion,59604644775390625,-4.4610307228,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,completion,35,-26.682535,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,completion,4,-6.7565656,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,explanation,1,-14.677782,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,explanation,2,-16.251617,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,explanation,3,-15.264198,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,explanation,4,-13.368109,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,explanation,5,-4.072407e-05,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) + 0', 'offset': 0, 'metadata': ('arithmetic', 0, 0)}",2,3,6,5,exclude_class,explanation,5,-4.072407e-05,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,completion,4,-7.8486047,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,completion,4,-7.836386,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,completion,0,-22.860662,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,completion,256,-26.238745,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,completion,18,-24.470528,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,completion,4,-7.8486047,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,explanation,1,-5.0068274,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,explanation,2,-8.911768,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,explanation,3,-3.4493535,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,explanation,4,-8.57023,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,explanation,5,-0.02997707,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) | 0', 'offset': 0, 'metadata': ('bitwise_or', 0, 0)}",2,3,6,5,exclude_class,explanation,5,-0.02997707,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,completion,4,-7.1101003,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,completion,4,-7.037263,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,completion,0,-22.089561,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,completion,32,-25.019997,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,completion,16,-22.229889,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,completion,4,-7.1101003,pred,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,explanation,1,-9.064653,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,explanation,2,-9.125658,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,explanation,3,-8.468806,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,explanation,4,-0.0005815645,correct,1,0,0,0,correct_and_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,explanation,5,-9.677203,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"0,1,2,3","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 0, 'metadata': ('exponential', 0, 1)}",2,3,6,5,exclude_class,explanation,4,-0.0005815645,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,completion,7,-10.05907,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,completion,11,-5.4935026,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,completion,1,-20.14445,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,completion,1,-20.063765,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,completion,531441,-12.709425016333334,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,completion,11,-5.4935026,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,explanation,1,-11.618433,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,explanation,2,-9.376226,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,explanation,3,-7.4689794,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,explanation,4,-5.7313604,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,explanation,5,-0.0043658162,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (2 * x) | 3', 'offset': 0, 'metadata': ('bitwise_or', 1, 3)}",2,3,6,5,exclude_class,explanation,5,-0.0043658162,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,completion,7,-8.029354,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,completion,11,-3.1454587,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,completion,37,-18.309875,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,completion,10,-16.566267,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,completion,21,-16.806221,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,completion,11,-3.1454587,pred,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,explanation,1,-0.5709407,correct,1,0,0,0,correct_and_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,explanation,2,-4.9138,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,explanation,3,-1.0077934,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,explanation,4,-3.2278543,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,explanation,5,-5.3775415,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"3,3,7,7","{'fn': 'lambda x: (1 * x) | 3', 'offset': 2, 'metadata': ('bitwise_or', 0, 3)}",2,3,6,5,exclude_class,explanation,1,-0.5709407,pred,1,0,0,0,correct_and_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,completion,9,-5.372505,correct,1,0,0,0,correct_and_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,completion,9,-5.413816,correct,1,0,0,0,correct_and_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,completion,4251,-17.482734,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,completion,1482126,-15.983736,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,completion,11313,-17.837144,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,completion,9,-5.372505,pred,1,0,0,0,correct_and_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,explanation,1,-9.354486,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,explanation,2,-8.365076,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,explanation,3,-1.7006229,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,explanation,4,-0.19860694,incorrect,0,1,0,0,incorrect_and_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,explanation,5,-9.309444,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (1 + 1) or i % (2 + 1)][x]', 'offset': 3, 'metadata': ('indexing_criteria', 0, 2)}",2,3,6,5,exclude_class,explanation,4,-0.19860694,pred,0,0,0,0,
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria', 1, 0)}",2,3,6,5,exclude_class,completion,10,-8.070187,correct,0,0,1,0,correct_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria', 1, 0)}",2,3,6,5,exclude_class,completion,9,-5.464392,correct,1,0,0,0,correct_and_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria', 1, 0)}",2,3,6,5,exclude_class,completion,26,-24.586918,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria', 1, 0)}",2,3,6,5,exclude_class,completion,7,-21.58155,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria', 1, 0)}",2,3,6,5,exclude_class,completion,22360,-18.776086,incorrect,0,0,0,1,incorrect_and_not_pred
text-davinci-003,"4,5,7,8","{'fn': 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (0 + 1)][x]', 'offset': 2, 'metadata': ('indexing_criteria', 1, 0)}",2,3,6,5,exclude_class,completion,9,-5.464392,pred,1,0,0,0,correct_and_pred
