,model,sequence,org_func,num_valid,num_invalid,num_shots,invalid_fn_type,test_passing_completion,test_passing_explanation,n_valid_compl_in_primed_resp,n_invalid_compl_in_primed_resp,n_valid_expl_in_primed_resp,n_invalid_expl_in_primed_resp,possible_completions_response,possible_explanations_response,Unnamed: 0
1001,text-davinci-003,"6,10,14,18","{'fn': 'lambda x: (4 * x) | 2', 'offset': 1, 'metadata': ('bit_or_progression', 3, 2)}",2,3,4,exclude_class,1,0,0,0,0,0,"['20', '24', '28', '32']","['lambda x: (x * 4) + 2', 'lambda x: (x * 4) + 6', 'lambda x: (x * 4) + 10', 'lambda x: (x * 4) + 14']",85.0
1002,text-davinci-003,"10,14,18,22","{'fn': 'lambda x: (4 * x) + 2', 'offset': 2, 'metadata': ('arithmetic_progression', 3, 2)}",2,3,4,exclude_class,0,0,2,0,1,0,"['26', '30', '34', '38']","['lambda x: (2 * x) + 8', 'lambda x: (4 * x) + 6', 'lambda x: (4 * x) + 2']",86.0
1003,text-davinci-003,"14,18,22,26","{'fn': 'lambda x: (4 * x) + 2', 'offset': 3, 'metadata': ('arithmetic_progression', 3, 2)}",2,3,4,exclude_class,1,0,2,0,0,0,"['30', '34', '38', '42']","['lambda x: 4 * x + 10', 'lambda x: 2 * x + 12', 'lambda x: x + 14']",87.0
1004,text-davinci-003,"0,4,8,12","{'fn': 'lambda x: (2 * x) * 2', 'offset': 0, 'metadata': ('geometric_progression', 1, 2)}",2,3,4,exclude_class,1,0,2,1,0,0,"['16', '20', '24', '28', '32']","['lambda x: x * 4', 'lambda x: (x * 4) % (2+1)', 'lambda x: (x * 4) + 0', 'lambda x: (x * 4) + 2', 'lambda x: (x * 4) + 4']",88.0
1005,text-davinci-003,"0,4,8,12","{'fn': 'lambda x: (4 * x) | 0', 'offset': 0, 'metadata': ('bit_or_progression', 3, 0)}",2,3,4,exclude_class,1,1,2,1,2,0,"['16', '20', '24', '28', '32', '36', '40', '44', '48']","['lambda x: (4 * x) | 0', 'lambda x: (4 * x) + 0', 'lambda x: 4 * x']",89.0
1006,text-davinci-003,"0,4,8,12","{'fn': 'lambda x: (4 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,1,1,1,"['16', '20', '24', '28', '32', '36', '40', '44', '48', '52', '56', '60', '64', '68', '72', '76', '80', '84', '88', '92', '96', '100', '104', '108', '112', '116', '120', '124', '128', '132', '136', '140', '144', '148', '152', '156', '160', '164', '168', '172', '176', '180', '184', '188', '192', '196', '200', '204', '208', '212', '216', '220', '224', '228', '232', '236', '240', '244', '248', '252', '256', '260', '264', '268', '272', '276', '280', '284', '288', '292', '296', '300', '304', '308', '312', '316', '320', '324', '328', '332', '336', '340', '344', '348', '352', '356', '360', '364', '368', '372', '376', '380', '384', '388', '392', '396', '400']","['lambda x: 4 * x', 'lambda x: (2 * x) * 2', 'lambda x: (1 * x) * 4', 'lambda x: (0 * x) * 12']",90.0
1007,text-davinci-003,"0,4,8,12","{'fn': 'lambda x: (4 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['16', '20', '24', '28', '32', '36', '40', '44', '48', '52', '56', '60', '64', '68', '72', '76', '80', '84', '88', '92', '96']","['lambda x: 2 * x', 'lambda x: 4 * x', 'lambda x: x + 4', 'lambda x: x * 3']",91.0
1008,text-davinci-003,"4,8,12,16","{'fn': 'lambda x: (2 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 1, 2)}",2,3,4,exclude_class,1,1,2,0,0,0,"['18', '20', '24']","['lambda x: (x * 4)', 'lambda x: (2 * x) + 4', 'lambda x: 4 + (x * 4)']",92.0
1009,text-davinci-003,"4,8,12,16","{'fn': 'lambda x: (4 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 3, 0)}",2,3,4,exclude_class,0,0,2,2,0,0,"['20', '24', '28', '32', '36', '40', '44', '48', '52', '56', '60', '64', '68', '72', '76', '80', '84', '88', '92', '96', '100']","['lambda x: 4 * x', 'lambda x: (2 * x) * 2', 'lambda x: (4 * x) / 2', 'lambda x: (x + 4) * 2', 'lambda x: (x + 4) / 2', 'lambda x: (x * 4) + 4', 'lambda x: (x * 4) - 4']",93.0
1010,text-davinci-003,"4,8,12,16","{'fn': 'lambda x: (4 * x) * 1', 'offset': 1, 'metadata': ('geometric_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['20', '24', '28', '32', '36', '40', '44', '48', '52', '56', '60', '64', '68', '72', '76', '80', '84', '88', '92', '96', '100', '104', '108', '112', '116', '120']","['lambda x: 4 * x', 'lambda x: 4 + (4 * x)', 'lambda x: 4 + (x * 4)']",94.0
1011,text-davinci-003,"4,8,12,16","{'fn': 'lambda x: (4 * x) + 0', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 0)}",2,3,4,exclude_class,1,0,2,0,0,0,"['20', '24', '28', '32', '36', '40']","['lambda x: 4 * x', 'lambda x: (4 * x) + 3', 'lambda x: (4 * x) + 4', 'lambda x: (4 * x) + 5', 'lambda x: (4 * x) + 6', 'lambda x: (4 * x) + 7', 'lambda x: (4 * x) + 8', 'lambda x: (4 * x) + 9', 'lambda x: (4 * x) + 10', 'lambda x: (4 * x) + 11', 'lambda x: (4 * x) + 12', 'lambda x: (4 * x) + 13', 'lambda x: (4 * x) + 14', 'lambda x: (4 * x) + 15']",95.0
1012,text-davinci-003,"4,8,12,16","{'fn': 'lambda x: (4 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['20', '24', '28', '32']","['lambda x: (x * 2) * 2', 'lambda x: (x * 4) * 1', 'lambda x: (x * 4) + 0']",96.0
1013,text-davinci-003,"8,12,16,20","{'fn': 'lambda x: (4 * x) | 0', 'offset': 2, 'metadata': ('bit_or_progression', 3, 0)}",2,3,4,exclude_class,1,1,2,0,0,0,"['24', '28', '32', '36']","['lambda x: (4 * x) + 4', 'lambda x: (x * 4) + 8', 'lambda x: (x * 5) - 4']",97.0
1014,text-davinci-003,"8,12,16,20","{'fn': 'lambda x: (4 * x) * 1', 'offset': 2, 'metadata': ('geometric_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['24', '28', '32', '36']","['lambda x: 4 * x + 4', 'lambda x: 4 * (x + 2)']",98.0
1015,text-davinci-003,"8,12,16,20","{'fn': 'lambda x: (4 * x) + 0', 'offset': 2, 'metadata': ('arithmetic_progression', 3, 0)}",2,3,4,exclude_class,1,0,2,0,0,0,"['24', '28', '32', '36', '40', '44', '48', '52', '56', '60', '64', '68', '72', '76', '80', '84', '88', '92', '96', '100']","['lambda x: 4 * x + 4', 'lambda x: (x * 4) + 4', 'lambda x: (x * 4) % (4+4)']",99.0
1016,text-davinci-003,"8,12,16,20","{'fn': 'lambda x: (4 * x) ** 1', 'offset': 2, 'metadata': ('exponential_progression', 3, 1)}",2,3,4,exclude_class,1,1,2,0,0,0,"['24', '28', '32', '36']","['lambda x: (4 * x) | 4', 'lambda x: (4 * x) + 4', 'lambda x: (2 * x) ** 2 + 4']",100.0
1017,text-davinci-003,"12,16,20,24","{'fn': 'lambda x: (2 * x) * 2', 'offset': 3, 'metadata': ('geometric_progression', 1, 2)}",2,3,4,exclude_class,0,0,2,0,0,0,"['28', '32', '36', '40']","['lambda x: (4 * x) + 8', 'lambda x: (x + 4) * 4', 'lambda x: 4 * (x + 3)']",101.0
1018,text-davinci-003,"12,16,20,24","{'fn': 'lambda x: (4 * x) | 0', 'offset': 3, 'metadata': ('bit_or_progression', 3, 0)}",2,3,4,exclude_class,1,0,2,0,0,1,"['28', '32', '36', '40']","['lambda x: (4 * x) + 0', 'lambda x: (4 * x) + 12', 'lambda x: (4 * x) - 4', 'lambda x: (4 * x) - 8']",102.0
1019,text-davinci-003,"12,16,20,24","{'fn': 'lambda x: (4 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['28', '32', '36', '40', '44', '48', '52', '56', '60', '64']","['lambda x: (4 * x) + 8', 'lambda x: (4 * x) + 4', 'lambda x: (4 * x) + 0']",103.0
1020,text-davinci-003,"12,16,20,24","{'fn': 'lambda x: (4 * x) + 0', 'offset': 3, 'metadata': ('arithmetic_progression', 3, 0)}",2,3,4,exclude_class,1,0,2,0,0,0,"['28', '32', '36', '40']","['lambda x: (1 * x) * 4', 'lambda x: (2 * x) * 2', 'lambda x: (3 * x) * 1', 'lambda x: (4 * x) * 0.5', 'lambda x: (5 * x) * 0.25']",104.0
1021,text-davinci-003,"12,16,20,24","{'fn': 'lambda x: (4 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['28', '32', '36', '40']","['lambda x: 4 * x + 8', 'lambda x: 4 * (x + 1) + 4', 'lambda x: 4 * (x + 2)', 'lambda x: 4 * (x + 3) - 4']",105.0
1022,text-davinci-003,"0,6,12,18","{'fn': 'lambda x: (2 * x) * 3', 'offset': 0, 'metadata': ('geometric_progression', 1, 3)}",2,3,4,exclude_class,1,0,2,0,0,0,"['24', '30', '36', '42', '48', '54', '60', '66', '72', '78', '84', '90', '96', '102', '108', '114', '120', '126', '132', '138', '144', '150', '156', '162', '168', '174', '180', '186', '192', '198', '204', '210', '216', '222', '228', '234', '240', '246', '252', '258', '264', '270', '276', '282', '288', '294', '300']","['lambda x: (6 * x) + 0', 'lambda x: (6 * x) ** 0', 'lambda x: (3 * x) ** 2']",106.0
1023,text-davinci-003,"0,6,12,18","{'fn': 'lambda x: (3 * x) * 2', 'offset': 0, 'metadata': ('geometric_progression', 2, 2)}",2,3,4,exclude_class,1,1,2,0,0,0,"['24', '30', '36', '42', '48', '54', '60', '66', '72', '78', '84', '90', '96', '102', '108', '114', '120', '126', '132', '138', '144', '150', '156', '162', '168', '174', '180', '186', '192', '198', '204', '210', '216', '222', '228', '234', '240', '246', '252', '258', '264', '270', '276', '282', '288', '294', '300']","['lambda x: 3 * x', 'lambda x: 6 * x', 'lambda x: x * (2 * x + 1)']",107.0
1024,text-davinci-003,"6,12,18,24","{'fn': 'lambda x: (2 * x) * 3', 'offset': 1, 'metadata': ('geometric_progression', 1, 3)}",2,3,4,exclude_class,1,1,2,1,0,0,"['30', '36', '42', '48']","['lambda x: (6 * x) + 0', 'lambda x: (6 * x) + 6', 'lambda x: (6 * (x - 1)) + 6']",108.0
1025,text-davinci-003,"6,12,18,24","{'fn': 'lambda x: (3 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 2, 2)}",2,3,4,exclude_class,1,1,2,0,0,0,"['30', '36', '42', '48']","['lambda x: 6 * (x + 1)', 'lambda x: 6 * (2 * x)', 'lambda x: 6 * (3 * x)', 'lambda x: 6 * (4 * x)', 'lambda x: 6 * (x * 4)', 'lambda x: 6 * (x * 3)', 'lambda x: 6 * (x * 2)', 'lambda x: 6 * x']",109.0
1026,text-davinci-003,"12,18,24,30","{'fn': 'lambda x: (2 * x) * 3', 'offset': 2, 'metadata': ('geometric_progression', 1, 3)}",2,3,4,exclude_class,0,1,2,0,1,0,"['36', '42', '48', '54']","['lambda x: (3 * x) + 6', 'lambda x: (6 * x) + 6', 'lambda x: (4 * x) + 6', 'lambda x: (2 * x) * 3']",110.0
1027,text-davinci-003,"12,18,24,30","{'fn': 'lambda x: (3 * x) * 2', 'offset': 2, 'metadata': ('geometric_progression', 2, 2)}",2,3,4,exclude_class,1,1,2,0,0,0,"['36', '42', '48', '54', '60']","['lambda x: (3 * x) + 6', 'lambda x: (6 * x) - 6', 'lambda x: (4 * x) + 6', 'lambda x: (5 * x) - 6']",111.0
1028,text-davinci-003,"2,4,6,8","{'fn': 'lambda x: (2 * x) + 0', 'offset': 1, 'metadata': ('arithmetic_progression', 1, 0)}",2,3,4,exclude_class,1,0,2,1,0,0,"['10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: (1 * x) * 2', 'lambda x: (2 * x)', 'lambda x: (2 * x) + 2']",112.0
1029,text-davinci-003,"2,4,6,8","{'fn': 'lambda x: (2 * x) + 2', 'offset': 0, 'metadata': ('arithmetic_progression', 1, 2)}",2,3,4,exclude_class,1,0,2,0,1,0,"['10', '12', '14', '16', '18', '20']","['lambda x: (2 * x) ** 1', 'lambda x: (2 * x) + 0', 'lambda x: (2 * x) + 2', 'lambda x: (4 * x) % (2+1)']",113.0
1030,text-davinci-003,"2,4,6,8","{'fn': 'lambda x: (2 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 1, 0)}",2,3,4,exclude_class,1,0,2,0,0,0,"['10', '12', '14', '16']","['lambda x: 2 * x', 'lambda x: (5 * x) * 2', 'lambda x: (10 * x) + 2']",114.0
1031,text-davinci-003,"2,4,6,8","{'fn': 'lambda x: (1 * x) * 2', 'offset': 1, 'metadata': ('geometric_progression', 0, 2)}",2,3,4,exclude_class,1,1,2,1,0,0,"['10', '12', '14', '16', '18', '20', '22', '24', '26', '28', '30', '32', '34', '36', '38', '40', '42', '44', '46', '48', '50', '52', '54', '56', '58', '60', '62', '64', '66', '68', '70', '72', '74', '76', '78', '80', '82', '84', '86', '88', '90', '92', '94', '96', '98', '100']","['lambda x: (x * 2) % (2+1)', 'lambda x: (x * 2) + 2', 'lambda x: (2 * x) % (2+1)', 'lambda x: (2 * x) + 2']",115.0
1032,text-davinci-003,"2,4,6,8","{'fn': 'lambda x: (2 * x) * 1', 'offset': 1, 'metadata': ('geometric_progression', 1, 1)}",2,3,4,exclude_class,1,0,2,1,0,0,"['10', '12', '14', '16']","['lambda x: 2 * x', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'lambda x: 2 ** (2 * x)']",116.0
1033,text-davinci-003,"4,6,8,10","{'fn': 'lambda x: (2 * x) + 0', 'offset': 2, 'metadata': ('arithmetic_progression', 1, 0)}",2,3,4,exclude_class,1,0,2,0,1,0,"['12', '14', '16', '18']","['lambda x: (2 * x) + 2', 'lambda x: (x + 2) * 2', 'lambda x: (x * 2) + 2', 'lambda x: (2 + x) * 2']",117.0
1034,text-davinci-003,"4,6,8,10","{'fn': 'lambda x: (2 * x) + 2', 'offset': 1, 'metadata': ('arithmetic_progression', 1, 2)}",2,3,4,exclude_class,1,0,2,0,0,0,"['12', '14', '16', '18', '20']","['lambda x: 2 * (x + 2)', 'lambda x: 2 * (x + 1) + 2', 'lambda x: 2 * x + 2', 'lambda x: 4 + (2 * x)']",118.0
1035,text-davinci-003,"4,6,8,10","{'fn': 'lambda x: (2 * x) | 0', 'offset': 2, 'metadata': ('bit_or_progression', 1, 0)}",2,3,4,exclude_class,1,0,2,0,0,0,"['12', '14', '16']","['lambda x: (2 * x) + 4', 'lambda x: (x + 4) * 2', 'lambda x: (x * 2) + 4', 'lambda x: (x * 4) / 2']",119.0
1036,text-davinci-003,"4,6,8,10","{'fn': 'lambda x: (2 * x) ** 1', 'offset': 2, 'metadata': ('exponential_progression', 1, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['12', '14', '16', '18']","['lambda x: (2 * x) + 2', 'lambda x: (2 * x) | 2', 'lambda x: (1 * x) + 4', 'lambda x: (1 * x) | 6']",120.0
1037,text-davinci-003,"4,6,8,10","{'fn': 'lambda x: (1 * x) * 2', 'offset': 2, 'metadata': ('geometric_progression', 0, 2)}",2,3,4,exclude_class,0,0,2,1,0,0,"['12', '14', '16']","['lambda x: (2 * x) + 2', 'lambda x: (x * 2) + 2', 'lambda x: (x * 1) + 4']",121.0
1038,text-davinci-003,"4,6,8,10","{'fn': 'lambda x: (2 * x) * 1', 'offset': 2, 'metadata': ('geometric_progression', 1, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['12', '14', '16', '18']","['lambda x: (2 * x) + 2', 'lambda x: (2 * x) + 4', 'lambda x: (2 * (x - 1)) + 4']",122.0
1039,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) + 0', 'offset': 3, 'metadata': ('arithmetic_progression', 1, 0)}",2,3,4,exclude_class,1,0,2,0,0,0,"['14', '16', '18', '20']","['lambda x: (2 * x) ** 1', 'lambda x: (2 * x) + 4', 'lambda x: (4 * x) ** 0.5', 'lambda x: (2 * x) | 2']",123.0
1040,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) + 2', 'offset': 2, 'metadata': ('arithmetic_progression', 1, 2)}",2,3,4,exclude_class,1,1,2,1,0,0,"['14', '16', '18', '20', '22', '24', '26', '28', '30']","['lambda x: (2 * x) + 4', 'lambda x: (2 * x) | 2', 'lambda x: (2 * x) + 6']",124.0
1041,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) | 0', 'offset': 3, 'metadata': ('bit_or_progression', 1, 0)}",2,3,4,exclude_class,1,0,2,1,0,0,"['14', '16', '18', '20', '22', '24']","['lambda x: (2 * x) + 4', 'lambda x: (2 * x) + 6', 'lambda x: (2 * x) + 8']",125.0
1042,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) ** 1', 'offset': 3, 'metadata': ('exponential_progression', 1, 1)}",2,3,4,exclude_class,1,1,2,1,0,0,"['14', '16', '18', '20']","['lambda x: (2 * x) + 4', 'lambda x: (2 * x) * 2', 'lambda x: (1 * x) * 4']",126.0
1043,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (1 * x) * 2', 'offset': 3, 'metadata': ('geometric_progression', 0, 2)}",2,3,4,exclude_class,1,0,2,0,0,0,"['14', '16', '18', '20', '22', '24', '26', '28', '30']","['lambda x: 2 * x + 4', 'lambda x: 4 * (x + 1)', 'lambda x: (x + 1) * (x + 2)']",127.0
1044,text-davinci-003,"6,8,10,12","{'fn': 'lambda x: (2 * x) * 1', 'offset': 3, 'metadata': ('geometric_progression', 1, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['14', '16', '18', '20']","['lambda x: (2 * x) + 6', 'lambda x: (2 * x) * 3', 'lambda x: (x * 4) + 2']",128.0
1045,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (2 * x) + 0', 'offset': 0, 'metadata': ('arithmetic_progression', 1, 0)}",2,3,4,exclude_class,1,1,2,1,1,0,"['8', '10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: 2 * x', 'lambda x: [i for i in range(100) if i % (2 + 1) or i % (3 + 1)][x]', 'lambda x: (1 * x) * 2', 'lambda x: (2 * x) | 0']",129.0
1046,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (2 * x) ** 1', 'offset': 0, 'metadata': ('exponential_progression', 1, 1)}",2,3,4,exclude_class,1,1,2,0,0,0,"['8', '10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: 2 * x', 'lambda x: (2 * x) + 0', 'lambda x: (1 * x) | 2']",130.0
1047,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (1 * x) * 2', 'offset': 0, 'metadata': ('geometric_progression', 0, 2)}",2,3,4,exclude_class,0,1,2,0,1,0,"['8', '10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: (2 * x) * 1', 'lambda x: (2 * x) + 0', 'lambda x: (1 * x) + 2', 'lambda x: (1 * x) * 2']",131.0
1048,text-davinci-003,"0,2,4,6","{'fn': 'lambda x: (2 * x) * 1', 'offset': 0, 'metadata': ('geometric_progression', 1, 1)}",2,3,4,exclude_class,1,1,2,1,2,0,"['8', '10', '12', '14', '16', '18', '20', 'etc.']","['lambda x: (2 * x) * 1', 'lambda x: (2 * x) + 0', 'lambda x: (3 * x) - 2', 'lambda x: (4 * x) / 2']",132.0
1049,text-davinci-003,"1,4,16,64","{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 0, 'metadata': ('power_progression', 1, 2)}",2,3,4,exclude_class,1,1,2,0,0,0,"['256', '1024']","['lambda x: (2 * x) ** 2', 'lambda x: (4 * x) ** 3', 'lambda x: (4 * x) ** 4', 'lambda x: (8 * x) ** 3']",133.0
1050,text-davinci-003,"1,4,16,64","{'fn': 'lambda x: 4 ** (1 * x)', 'offset': 0, 'metadata': ('power_progression', 3, 1)}",2,3,4,exclude_class,1,1,2,0,0,0,"['128', '256', '512']","['lambda x: 2**x', 'lambda x: 4**(x-1)', 'lambda x: 4**(x-2) + 1', 'lambda x: 4**(x-3) + 3']",134.0
1051,text-davinci-003,"16,64,256,1024","{'fn': 'lambda x: 2 ** (2 * x)', 'offset': 2, 'metadata': ('power_progression', 1, 2)}",2,3,4,exclude_class,0,1,2,0,0,0,"['2048', '4096', '8192', '16384']","['lambda x: (2 * x) ** 4', 'lambda x: (4 * x) ** 3', 'lambda x: (8 * x) ** 2', 'lambda x: (16 * x) ** 1']",135.0
1052,text-davinci-003,"3,7,11,15","{'fn': 'lambda x: (3 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 2, 3)}",2,3,4,exclude_class,0,0,0,0,0,0,"['17', '21', '25', '29']","['lambda x: (2 * x) + 1', 'lambda x: (4 * x) - 1', 'lambda x: (4 * x) + 1']",136.0
1053,text-davinci-003,"3,7,11,15","{'fn': 'lambda x: (4 * x) | 3', 'offset': 0, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,exclude_class,0,0,1,0,0,0,"['17', '19', '21', '23']","['lambda x: (2 * x) + 1', 'lambda x: (4 * x) - 1', 'lambda x: (4 * x) + 1']",137.0
1054,text-davinci-003,"3,7,11,15","{'fn': 'lambda x: (4 * x) + 3', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 3)}",2,3,4,exclude_class,1,0,2,0,1,1,"['19', '23', '27', '31']","['lambda x: (4 * x) + 3', 'lambda x: (2 * x) | 3', 'lambda x: (2 * x) + 1']",138.0
1055,text-davinci-003,"1,5,9,13","{'fn': 'lambda x: (4 * x) | 1', 'offset': 0, 'metadata': ('bit_or_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['17', '21', '25']","['lambda x: (x * 4) + 1', 'lambda x: (x * 4) - 3', 'lambda x: (x * 2) + 1', 'lambda x: (x * 2) - 1']",139.0
1056,text-davinci-003,"1,5,9,13","{'fn': 'lambda x: (4 * x) + 1', 'offset': 0, 'metadata': ('arithmetic_progression', 3, 1)}",2,3,4,exclude_class,0,0,2,0,0,0,"['17', '21', '25', '29']","['lambda x: (2 * x) + 1', 'lambda x: (4 * x) - 3', 'lambda x: (x * 1) + 4']",140.0
1057,text-davinci-003,"5,9,13,17","{'fn': 'lambda x: (4 * x) | 1', 'offset': 1, 'metadata': ('bit_or_progression', 3, 1)}",2,3,4,exclude_class,1,1,2,0,1,0,"['21', '25', '29', '33']","['lambda x: (2 * x) + 3', 'lambda x: (4 * x) - 1', 'lambda x: (4 * x) + 1']",141.0
1058,text-davinci-003,"9,13,17,21","{'fn': 'lambda x: (4 * x) + 1', 'offset': 2, 'metadata': ('arithmetic_progression', 3, 1)}",2,3,4,exclude_class,0,0,2,0,0,0,"['25', '29', '33', '37']","['lambda x: (2 * x) + 7', 'lambda x: (4 * x) + 5', 'lambda x: (x + 1) ** 2']",142.0
1059,text-davinci-003,"13,17,21,25","{'fn': 'lambda x: (4 * x) | 1', 'offset': 3, 'metadata': ('bit_or_progression', 3, 1)}",2,3,4,exclude_class,1,0,0,0,0,0,"['27', '31', '35', '39']","['lambda x: (x * 4) + 9', 'lambda x: (x * 4) + 13', 'lambda x: (x * 4) + 5', 'lambda x: (x * 4) + 1']",143.0
1060,text-davinci-003,"13,17,21,25","{'fn': 'lambda x: (4 * x) + 1', 'offset': 3, 'metadata': ('arithmetic_progression', 3, 1)}",2,3,4,exclude_class,1,0,2,0,0,0,"['27', '29', '31']","['lambda x: 4 * x + 9', 'lambda x: 4 * (x + 3)']",144.0
1061,text-davinci-003,"0,1,0,1","{'fn': 'lambda x: (x * 3) % (1+1)', 'offset': 0, 'metadata': ('modular_progression', 2, 1)}",2,3,4,exclude_class,0,1,2,1,0,0,"['0', '1']","['lambda x: x % 2', 'lambda x: (x + 1) % 2', 'lambda x: (x // 2) % 2']",145.0
1062,text-davinci-003,"0,1,0,1","{'fn': 'lambda x: (x * 1) % (1+1)', 'offset': 2, 'metadata': ('modular_progression', 0, 1)}",2,3,4,exclude_class,1,1,2,0,2,0,"['0', '1']","['lambda x: (x * 1) % (1+1)', 'lambda x: (x * 1) % (2+1)', 'lambda x: (x * 2) % (2+1)', 'lambda x: (x * 2) % (3+1)', 'lambda x: (x * 3) % (3+1)', 'lambda x: (x * 3) % (4+1)']",146.0
1063,text-davinci-003,"7,11,15,19","{'fn': 'lambda x: (4 * x) | 3', 'offset': 1, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,exclude_class,1,0,2,0,0,0,"['23', '27', '31', '35']","['lambda x: (1 * x) * 4', 'lambda x: (2 * x) + 5', 'lambda x: (3 * x) - 2']",147.0
1064,text-davinci-003,"7,11,15,19","{'fn': 'lambda x: (4 * x) + 3', 'offset': 1, 'metadata': ('arithmetic_progression', 3, 3)}",2,3,4,exclude_class,1,0,2,1,0,0,"['23', '27', '31', '35']","['lambda x: (2 * x) + 3', 'lambda x: (4 * x) - 3', 'lambda x: (4 * x) + 1']",148.0
1065,text-davinci-003,"11,15,19,23","{'fn': 'lambda x: (4 * x) | 3', 'offset': 2, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,exclude_class,0,0,2,0,0,0,"['27', '31', '35', '39']","['lambda x: 4 * x + 7', 'lambda x: 4 * (x + 2) + 3', 'lambda x: 4 * (x + 3) - 1']",149.0
1066,text-davinci-003,"15,19,23,27","{'fn': 'lambda x: (4 * x) | 3', 'offset': 3, 'metadata': ('bit_or_progression', 3, 3)}",2,3,4,exclude_class,0,0,2,0,0,0,"['29', '31', '33', '35']","['lambda x: 4 * x + 11', 'lambda x: 4 * x + 15', 'lambda x: 4 * (x + 3)']",150.0
1067,text-davinci-003,"15,19,23,27","{'fn': 'lambda x: (4 * x) + 3', 'offset': 3, 'metadata': ('arithmetic_progression', 3, 3)}",2,3,4,exclude_class,1,1,2,0,1,0,"['31', '35', '39', '43', '47', '51', '55', '59', '63', '67', '71', '75', '79', '83', '87', '91', '95', '99']","['lambda x: (2 * x) + 13', 'lambda x: (4 * x) + 3', 'lambda x: (4 * x) - 6']",151.0
1068,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) ** 1', 'offset': 1, 'metadata': ('exponential_progression', 0, 1)}",2,3,4,same_class,1,0,2,0,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']","['lambda x: x + 1', 'lambda x: (x * 1) ** 1', 'lambda x: (x * 2) ** 0', 'lambda x: (x * 3) ** -1']",152.0
1069,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: (1 * x) | 0', 'offset': 1, 'metadata': ('bit_or_progression', 0, 0)}",2,3,4,same_class,1,0,2,1,0,0,"['5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']","['lambda x: (x * 1) + 1', 'lambda x: (x * 1) % (4+1)']",153.0
1070,text-davinci-003,"1,2,3,4","{'fn': 'lambda x: [i for i in range(100) if i % (4 + 1) or i % (2 + 1)][x]', 'offset': 0, 'metadata': ('indexing_criteria_progression', 3, 2)}",2,3,4,same_class,1,0,2,0,0,0,"['5', '6', '7', '8', '9', '10']","['lambda x: x + 1', 'lambda x: 2 ** (1 * x)', 'lambda x: (1 * x) + 1', 'lambda x: (2 * x) - 1']",154.0
